source_type,name,latitude,longitude,region,description,company_na,start_year,depth_to
Placename,Draba Sibirica Elv,71.105,-23.445,nan,"River in Jameson Land draining west to Hall Bredning. So named by Geoffrey Halliday following botanical work during the 1961-1962 Leicester University East Greenland expeditions, after a species of whitlow-grass.",nan,,
Placename,Drach Kl°ft,70.7466667,-25.5683332999999,nan,"Ravine SE of Charcot Havn, east Milne Land, named during the 1931-34 Treσrsekspeditionen by Hermann Aldinger as Drach-Schlucht. Pierre Drach, a scientist at the University of Paris, was a member of J.B. Charcot's 1933 expedition that visited this region.",nan,,
Placename,Dragneset,72.7633332999999,-21.9766666999999,nan,"Peninsular in eastern Geographical Society ╪. The name was used on the NSIU maps of Lacmann (1937), and derives from the Norwegian word æsj°drag' (= swell of the sea).",nan,,
Placename,Drag°yane,72.8116667,-21.9516667,nan,"Small islands in Cambridge Bugt, off eastern Geographical Society ╪. So named on the NSIU maps of Lacmann (1937), the name derives from the Norwegian (see Dragneset.)",nan,,
Placename,Draugen,73.7849999999999,-20.2783333,nan,"Skerry off Kap Kraus in Home Forland, northern Hold with Hope. Used on an NSIU map (1932a), the name is a Norwegian dialect word for a ghost, often a headless evil spirit which appears as a warning of death.",nan,,
Placename,Dreiecks Plateau,74.7549999999999,-20.7233333,nan,"Triangular plateau about 508 m high in Th. Thomsen Land, on the west side of Fligely Fjord. The name was used by Vischer (1943) in a report on work during the 1936-38 Two-year expedition led by Lauge Koch (dreieck = triangle).",nan,,
Placename,Dreieselbjerg,72.0066666999999,-23.895,nan,"Mountain 1442 m high in the north Werner Bjerge, named by Peter Bearth and Eduard Wenk during Lauge Koch's 1953-54 expeditions. It was climbed by a party of three in 1953, a not particularly nice climb of an unimpressive peak. The climbers were æthe thre",nan,,
Placename,Dreikant,72.0199999999999,-25.07,nan,"Mountain about 2400 m high on the NE side of Sefstr÷m Gletscher, Stauning Alper. Named for the shape of the mountain, a three-sided pyramid, and first climbed by Hans Gsellman's 1957 expedition.",nan,,
Placename,Dreikonigsgrat,71.7966667,-25.44,nan,Ridge with three peaks between the heads of Borgbjerg Gletscher and Orion Gletscher. Probably first climbed and named by the 1977 SchwΣbische Stauning Alper expedition.,nan,,
Placename,Dreispitz,72.1966666999999,-25.1983333,nan,"Three rock peaks, about 2000 m high, on the north side of Vikingebrµ, north Stauning Alper. They were traversed by Hermann Huber's 1968 expedition. (Trespids.)",nan,,
Placename,Dresdner Spids,71.92,-25.3916666999999,nan,"Mountain 2580 m high on the north side of Duart Gletscher, Stauning Alper, the present Duart Borg. Climbed by the 1966 Deutsche Gr÷nland-Expedition in die Staunings-Alpen led by Karl M. Herligkoffer on 17 August 1966, and named after the town of Dresden,",nan,,
Placename,Dreverspids,71.8766667,-24.9566667,nan,"Mountain 2210 m high between Dalmore Glacier and Gannochy Glacier, central Stauning Alper. First climbed by the 1968 University of Dundee expedition and named after Harold Irving Drever [1912-75], professor at the University of St. Andrews. Drever had vi",nan,,
Placename,Driftwood Valley,73.15,-25.8333333,nan,"Small valley on the NE coast of Suess Land, east of Scheele Bjerg. The name is used only in the archaeological report of McI.Johnson (1933) describing his work during J.M. Wordie's 1929 Cambridge expedition.",nan,,
Placename,Drikkevands°,76.775,-18.71,nan,"Small lake near Danmark Havn, SE Geremania Land. The name was used during the 1906-08 Danmark-Ekspeditionen (Lundager 1912), as the lake was the source of the expedition's drinking water. Trolle (1909) referred to the same lake as Den Lille S°. It may be",nan,,
Placename,Drillinge,71.885,-25.5733333,nan,"Mountain 2560 m high between Hecate Glacier and the upper part of Spµrregletscher, Stauning Alper, with three conspicuous granite pinnacles (drillinge = three barrelled rifle). It was climbed by the 1966 Deutsche Gr÷nland-Expedition in die Staunings-Alpe",nan,,
Placename,Cardiocerasdal,74.435,-20.2733333,nan,Small valley in western Wollaston Forland draining SW from Cardiocerasbjerg into Young Sund. Named by Lauge Koch's 1926-27 expeditions as Cardioceras Valley for the common occurrence of the fossil ammonite.,nan,,
Placename,Cardioceraselv,74.435,-20.2733333,nan,"Name used by Rosenkrantz (1932) during Lauge Koch's 1929 expedition, for the river flowing in Cardiocerasdal, western Wollaston Forland.",nan,,
Placename,Cardioceraskl°ft,70.7366667,-25.3116667,nan,"Ravine on the coast of east Milne Land between Charcot Havn and Kap Leslie. The name was used by Hermann Aldinger during the 1931-34 Treσrsekspeditionen in the form Cardiocerasschlucht or Cardioceras-Schlucht, after the fossil ammonite. (Cardioceras Vall",nan,,
Placename,Carissima Dal,73.055,-25.2216667,nan,"Valley in east Suess Land, south of Skildvagten, named by Silvio Eha during Lauge Koch's expeditions. As used by Eha (1953) the name included the lake and the valleys draining both west (in front of his Carissima Gletscher) and east into Antarctic Sund.",nan,,
Placename,Carissima Gletscher,73.0483332999999,-25.2783333,nan,Name occasionally used by Eha (1953) for the glacier SW of Niviarsiat which drains southwards into Carissima Dal.,nan,,
Placename,Carl Heger ╪,76.4899999999999,-21.4166667,nan,"Island in the SW part of Dove Bugt, named by the 1906-08 Danmark-Ekspeditionen as Carl Hegers ╓. Probably named by Henning Bistrup after a member of his family, where the names æCarl' and æCarl Heger' are found (J. L°ve, personal communication 2009). (Ka",nan,,
Placename,Carl Ritterhytta,76.1216667,-19.7466666999999,nan,"Norwegian hunting station built in 1932 by John Giµver's expedition at Kap Carl Ritter, on the east coast of Ad. S. Jensen Land. It was originally known as Olestua and has also been known as Beurmann and Ullestuen. (Kap Carl Ritter.)",nan,,
Placename,Carlsberg Dal,71.4283333,-22.9183333,nan,"Name used by Stauber (1940) for the valley Passagen in NE Jameson Land, which drains into Carlsberg Fjord. It derives from his work during the 1936-38 Two-year expedition led by Lauge Koch.",nan,,
Placename,Carlsberg Fjord,71.4266666999999,-22.4016667,nan,"Fjord between Canning Land and Liverpool Land, first observed by William Scoresby Jr. in 1822, who thought it connected with Hurry Inlet. It was mapped by the 1898-1900 Carlsbergfondets Expedition, which had the official name æCarlsbergfondets Expedition",nan,,
Placename,Carlsbergfondet Land,76.5499999999999,-24.0,nan,"Part of Dronning Louise Land, south of Borgj°kel. Named Carlsbergfondets Land by the 1912-13 Den danske Ekspedition til Dronning Louises Land, for the most generous single contributor to the expedition's finances. See also Carlsberg Fjord.",nan,,
Placename,Carlshavn,73.7633332999999,-20.4516667,nan,"Bay in eastern Hold with Hope, south of Home Forland. Both the bay and the hunting station at the head of the bay built in 1920 were named after the station motorboat CARL; the boat was abandoned at Bass Rock in 1924. Norwegian maps from about 1929 used",nan,,
Placename,Carlshavn,73.7716666999999,-20.4766666999999,nan,"Danish hunting station at the head of the bay Carlshavn, on the east coast of Hold with Hope. It was built by 1919-24 A/S ╪stgr°nlandske Fangstkompagni in 1920, manned from 1920 to 1924, and accidently burnt down by Norwegian hunters in the autumn of 192",nan,,
Placename,Carraradal,71.5816667,-28.5166666999999,nan,"Narrow valley in Hinks Land draining into the head of Flyverfjord. Named by Peter Vogt during Lauge Koch's 1957 expedition for the outcrops of marble, a tribute to the noted Italian marble from Carrara.",nan,,
Placename,Carrick Spids,72.155,-24.7966666999999,nan,"Twin rock spires 1970 m high SW of Dunottar Gletscher in the northern Stauning Alper. Named by the 1958 Scottish East Greenland expedition led by Malcolm Slesser, which made the first ascent, after Carrick Castle on Loch Goil, Argyllshire, Scotland. (Car",nan,,
Placename,Fuglevarden,72.23,-23.77,nan,"Highest point of the peninsula Hovedet, east of the mouth of Noret, north Scoresby Land, marked by a mound built up from generations of bird droppings (fuglevarden = the bird cairn). Named by prospecting teams associated with Lauge Koch's 1948-49 expedit",nan,,
Placename,Fugle°,70.4166666999999,-27.8033332999999,nan,Small island on the north side of inner F°hnfjord. Named by the 1963 Geodµtisk Institut expedition for the many birds.,nan,,
Placename,Fugle°,76.8616667,-20.3733332999999,nan,"Small island in NW Dove Bugt, east of Vµdderen. Named by the 1938-39 M°rkefjord expedition for the numerous birds.",nan,,
Placename,Fugle°ya,72.7983332999999,-22.9016667,nan,"Island in Vega Sund, the present Gσse°en. This name appears on the NSIU maps of Lacmann (1937), and derives from the abundant traces of geese and ducks seen here. (Fugle÷ya.)",nan,,
Placename,Fulach Gletscher,72.8916667,-26.945,nan,"Glacier on the north side of Dickson Fjord, Suess Land. So named by EugΦne Wegmann during the 1931-34 Treσrsekspeditionen, after Fulach near Schaffhausen, Switzerland. He visited the glacier in 1932.",nan,,
Placename,Fulachtal,72.8916667,-26.945,nan,"Name used by Andersen (1937), and probably intended for the valley in southern Suess Land containing Fulach Gletscher. On his map it is misplaced southwards to Gletscherland.",nan,,
Placename,Fundal Glacier,72.1116667,-24.09,nan,"Term used by Pessl (1962) for the glacier formerly occupying the valley he calls Fundal (Nedre Funddal), near Mestersvig.",nan,,
Placename,Cardiocerasbjerg,74.4816667,-20.2616666999999,nan,"Mountain c. 1680 m high in western Wollaston Forland, named during the 1931-34 Treσrsekspeditionen by Hans Frebold for finds of the fossil ammonite Cardioceras. (Cardiocerasbjµrg.)",nan,,
Placename,Jµttedal,73.4783333,-25.975,nan,Major valley in Louise Boyd Land draining east to Jµttegletscher. The name was used by Jan Escher describing geological fieldwork in 1997-98.,nan,,
Placename,Kap Tyrrell,71.7583333,-22.2083333,nan,"Northern cape of Canning Land (Fig. 90). Named during the 1931-34 Treσrsekspeditionen by Arne Noe-Nygaard for George Walther Tyrrell [1883-1961], a British igneous petrologist noted especially for his work in Scotland and his book on æThe principles of p",nan,,
Placename,Kap Udkiggen,76.7266666999999,-18.4349999999999,nan,"South cape of ╪rnen ╪, east of Danmarkshavn. Named by Christian B. Thostrup during the 1906-08 Danmark-Ekspeditionen for the Danish petty officer association journal æUdkiggen' (J. L°ve, personal communication 2009). (Cape Look-out, Kap Udkiggeren.)",nan,,
Placename,Kap Ullidtz,76.2483332999999,-21.7166667,nan,"Cape in Rechnitzer Land at the front of Soranerbrµen. Named by Henning Bistrup during the by the 1906-08 Danmark-Ekspeditionen after his colleage at the marine cadet school, Hans Christian Ullidtz [1878-1950]. Henning Bistrup and H.C. Ullidtz were promot",nan,,
Placename,Kap Ursus Major,71.965,-28.4149999999999,nan,"Name used by Helge G. Backlund during the 1931-34 Treσrsekspeditionen for the east cape of Charcot Land (in: Koch 1955), and given for the constellation. See Ursus Major Gletscher.",nan,,
Placename,Kap Ursus Minor,71.9616666999999,-28.2783333,nan,"Cape at the foot of Backlund Bjerg, inner Nordvestfjord, so named during the 1931-34 Treσrsekspeditionen by Helge G. Backlund (in: Koch 1955) after the constellation. See Ursus Minor Gletscher.",nan,,
Placename,Kap Viborg,80.8983333,-22.8316667,nan,"Cape on the west coast of Kronprins Christian Land, eastern North Greenland. It was named by the 1906-08 Danmark-Ekspeditionen after the town in Jutland where Ludvig Mylius-Erichsen was born (Laursen 1972).",nan,,
Placename,Kap Vidar,71.2716666999999,-21.815,nan,"Cape in eastern Liverpool land west of Trekanten. So named by Helge G. Backlund during the 1931-34 Treσrsekspeditionen, after his oldest son, Vidar, who was his assistant in 1934. To avoid the recently introduced prohibition of naming features after livi",nan,,
Placename,Kap Wardlaw,71.7366667,-21.9016667,nan,"NE cape of Canning Land (Fig. 90), named Cape Wardlaw by William Scoresby Jr. in 1822 after Robert Wardlaw of Tillicoultry.",nan,,
Placename,Kap Weber,73.5,-24.7216667,nan,"Eastern cape of AndrΘe Land. Named Cap Weber by the 1869-70 Die zweite deutsche Nordpolarfahrt, possibly for Wilhelm Eduard Weber [1804-1891], a German scientist who had worked with Gauss. From 1849 he was head of G÷ttingen Observatory (J. L°ve, personal",nan,,
Placename,Kap Weinschenck,76.9816667,-23.1649999999999,nan,"Low hill on the east side of Dronning Louise Land, west of Strandelv, named by the 1912-13 Den danske Ekspedition til Dronning Louises Land after Ivar Kjerulff Weinschenck [1882-1963]. Weinschenck was first engineer on the DANMARK during the 1906-08 Danm",nan,,
Placename,Kap Wijkander,73.1583332999999,-22.8716666999999,nan,"Easternmost cape of Ymer ╪. Named by the 1899 Swedish East Greenland expedition led by A.G. Nathorst as Wijkanders ╓, probably after Erik Anders Gustaf August Wijkander [1849-1913], a Swedish physicist and politician who had participated in the 1872-73 e",nan,,
Placename,Kap Wynn,74.4833332999999,-18.9833333,nan,"Cape in eastern Wollaston Forland, named Cape Wynn by Douglas Clavering in 1823. Several hunting huts were built about 1 km NW of the cape (see Kopperneshuset, Liavaag, Gσsneshuset). (Cap Wynn, Cape Wyen, Kap Wyen.)",nan,,
Placename,Kap Young,72.2516667,-22.0433333,nan,"Headland on SE Traill ╪, named Cape Young by William Scoresby Jr. in 1822 after George Young [1777-1848]. He became pastor of a presbyterian congregation at Whitby in 1806, and stayed there 42 years.",nan,,
Placename,Kap Zachariae,79.0,-20.3166666999999,nan,"Peninsula on the south side of Lambert Land, north of Zachariae Isstr°m. Named by John Haller following explorations during Lauge Koch's 1956-58 expeditions.",nan,,
Placename,Kap Aage Bertelsen,76.6683333,-23.05,nan,"Minor feature in eastern Dronning Louise Land forming a small cape-like feature at the confluence of Storstr°mmen and L. Bistrup Brµ. Named by the 1912-13 Den danske Ekspedition til Dronning Louises Land after Aage Bertelsen [1873-1945], artist on the 19",nan,,
Placename,Kapelle,72.0183332999999,-25.1683333,nan,"Mountain on the NE side of Sefstr÷m Gletscher, Stauning Alper. Named and first climbed by Hans Gsellman's 1957 expedition.",nan,,
Placename,Kapelleturm,72.025,-25.1533333,nan,"Name used by Hans Gsellman's 1957 expedition for the present Beaufort Tinde, Stauning Alper, located on the NE side of Sefstr÷m Gletscher NE of Kapelle. Their attempt on the peak was frustrated, and it was first climbed by the 1958 Scottish East Greenlan",nan,,
Placename,Kaphytten,75.9383332999999,-19.9633332999999,nan,"Norwegian hunting hut at Kap M°bius, south of the mouth of Bessel Fjord, built by John Giµver's expedition in November 1932.",nan,,
Placename,Hermansbu,74.3016666999999,-19.315,nan,"Norwegian hunting hut on the east coast of Wollaston Forland about 4 km south of Haredalen. Built in July 1930 by the M°re expedition, and named after the Norwegian hunter Herman Andresen, who helped build it. See Herman Andresenfjellet. It was originall",nan,,
Placename,Hermelintop,70.4383332999999,-27.9483333,nan,Summit 1172 m high on SW Milne Land. So named during the 1963 Geodµtisk Institut expedition because ermine (= hermelin) were observed here during surveying (Fig. 46).,nan,,
Placename,Hermes,71.6183333,-25.1716666999999,nan,"Mountain about 2100 m high on the south side of Mercurius Gletscher, south Stauning Alper. First climbed by James Clarkson's 1961 expedition, and named after the Greek god, son of Zeus and Maia.",nan,,
Placename,Hermitage,71.7849999999999,-25.0216667,nan,"Mountain about 2200 m high at the head of Mars Gletscher, south Stauning Alper. First climbed by James Clarkson's 1961 expedition, and probably named after Hermitage Castle, a remote 13th castle on the Scottish Borders.",nan,,
Placename,Hermodbreen,74.2883333,-21.0416667,nan,"Glacier on central Clavering ╪, draining east into Skillegletscher. So named on NSIU maps of Lacmann (1937), after Hermod, son of Odin in old Nordic mythology.",nan,,
Placename,Heron Hump,70.775,-22.0183332999999,nan,"Minor summit 788 m high in Liverpool Land, on the north side of Bjerring Pedersen Gletscher. It was climbed and named by the 2002 Loughborough Grammar School expedition.",nan,,
Placename,Herschell Bjerg,74.2683332999999,-19.7049999999999,nan,"Mountain 682 m high in south Wollaston Forland. It was named Cape Herschel by William Scoresby Jr. in 1822 after John Frederick William Herschel [1792-1871], baronet, physicist and astronomer, noted for his survey of the skies in the southern hemisphere.",nan,,
Placename,Herschellhus,74.2433333,-19.6849999999999,nan,"Norwegian hunting station south of Herschell Bjerg, southern Wollaston Forland. Originally built by the HIRD expedition in 1927, it was improved and enlarged in 1929, 1930 and 1952. The name appears on the NSIU (1932a) map as Herschelhus, and is often re",nan,,
Placename,Herthabjerg,72.18,-26.9133333,nan,"Mountain 1910 m high on the north side of the mouth of Herthadal, Nathorst Land. Named by Hans Zweifel during Lauge Koch's 1954-55 expeditions. See also Herthadal.",nan,,
Placename,Herthadal,72.1716667,-27.0816667,nan,"Valley west of Violingetscher, Nathorst Land. Named during the 1931-34 Treσrsekspeditionen by Ove Simonsen, and given for a Danish locality of the same name near Roskilde, Sjµlland.",nan,,
Placename,Hertugen,77.1383332999999,-24.9016667,nan,"High, dark peak in NW Dronning Louise Land, NE of Prinsessen (Fig. 21). Named by the 1952-54 British North Greenland expedition after Prince Philip, Duke of Edinburgh [b. 1921], husband of the expedition patron Queen Elizabeth II. Prinsessen and Hertugen",nan,,
Placename,Hertugen af OrlΘans Land,77.5666666999999,-22.0,nan,"Land area on the west side of J°kelbugten. Named by the 1905 ExpΘdition Arctique du Duc d'OrlΘans as Terre du Duc d'OrlΘans, although originally used in a wider sense to include the offshore islands (Fig. 9). The Duke of OrlΘans had wanted to call the re",nan,,
Placename,Hesleyside,73.53,-25.9166667,nan,"Summit 2099 m high on the south side of Grejsdalen, AndrΘe Land. Climbed by the 2007 Army Boreal Zenith Expedition.",nan,,
Placename,Hessbreen,74.03,-22.4349999999999,nan,"Glacier in the N°rlund Alper, north Hudson Land, equivalent to A. Schmidt Gletscher. Used on the NSIU maps of Lacmann (1937), it was named after Hans Hess [1864-1940], a German glaciologist.",nan,,
Placename,Hesselbergfjellet,72.9333333,-24.4366667,nan,"Mountain 1677 m high on west Geographical Society ╪, corresponding to part of the present Svedenborg Bjerg. Used only on NSIU maps (Lacmann 1937), it was named after Hans Theodor Hesselberg [1885-1966], a director of the Norwegian meteorological institut",nan,,
Placename,Hesteelv,70.4683332999999,-22.975,nan,"River in south Jameson Land, named by Hermann Aldinger during the 1931-34 Treσrsekspeditionen as Horse River. It commemorates the use of Icelandic ponies (heste = horse) during the geological exploration of Jameson Land.",nan,,
Placename,Hestefoden,76.4133333,-20.3299999999999,nan,"The curved horse-shoe shaped northern part of Djµvle°en, Dove Bugt, so named by the 1906-08 Danmark-Ekspeditionen. The devil (= djµvle) is alleged to have had hooved feet (= hestefod).",nan,,
Placename,Jameson Land,71.0,-23.25,nan,"Extensive land area bounded by Hall Bredning, Scoresby Sund, Hurry Inlet and Carlsberg Fjord, with its northern boundary fixed in 1966 following Major Paar Dal, Coloradodal, Olympen and Passagen at about latitude 71░35'N. Named by William Scoresby Jr. in",nan,,
Placename,Dritten Lagergipfels,72.0633332999999,-25.2583333,nan,"Temporary name (dritten lager = camp 3) used by Hans Gsellman's 1957 expedition for a 2500 m high mountain on the north side of Sefstr÷m Gletscher, Stauning Alper. They later called it Sonnblick Spids (Koglbauer 1965).",nan,,
Placename,Dromedaren,76.75,-20.6966667,nan,"Name used by Henning Bistrup during the 1906-08 Danmark-Ekspeditionen for the present Ring°en, south of Spydodden in Dove Bugt. (Jan L°ve, personal communication May 2012).",nan,,
Placename,Basiskµret,76.7666667,-18.6499999999999,nan,Swampy area north and east of the original expedition house at Danmarkshavn. So named by the 1906-08 Danmark-Ekspeditionen because the triangulation base for the maps of the expedition was measured here. The staff at Danmarkshavn weather station know it,nan,,
Placename,Bass Rock,74.7166667,-18.2666666999999,nan,"Small island NE of Lille Pendulum. Named by Douglas Clavering in 1823 for its resemblance to Bass Rock on the south side of the Firth of Forth, Scotland, an impressive, steep-sided island which was the site of a castle, later a prison and fortress destro",nan,,
Placename,Bass Rock-husene,74.7133333,-18.2533333,nan,"Two eight-sided depot huts were built on the south side of Bass Rock for the Baldwin-Ziegler expedition in 1901. They were subsequently visited and used by the 1906-08 Danmark-Ekspeditionen, the 1909-12 Alabama-ekspeditionen, 1919-24 A/S ╪stgr°nlandske F",nan,,
Placename,Bastian Bugt,74.92,-20.1416666999999,nan,"Pronounced bay on eastern Kuhn ╪. Named by the 1869-70 Die zweite deutsche Nordpolarfahrt as Bastians Bai for Adolf Bastian [1826-1905], a German explorer and ethnologist who had formed a committee for raising funds for the expedition. A Norwegian huntin",nan,,
Placename,Bastians Dal,74.8933332999999,-20.1983333,nan,Name occasionally used for the E-W valley on Kuhn ╪ draining into the head of Bastian Bugt (e.g. Vischer in: Koch 1955).,nan,,
Placename,Bastille,71.7,-25.07,nan,"Peak 1870 m high south of Concordia, on the SW side of Bj°rnbo Gletscher, southern Stauning Alper. First climbed by James Clarkson's 1961 expedition, and named after the medieval fortress on the east side of Paris, a notorious French state prison in the",nan,,
Placename,Bastionbugt,72.8499999999999,-25.1983333,nan,"Bay on NW Ella ╪, east of Bastionen, so named during the 1931-34 Treσrsekspeditionen by the Ella ╪ wintering party.",nan,,
Placename,Bastionen,72.8383333,-25.3116667,nan,"Mountain forming the west cape of Ella ╪ (Fig. 29), which rises nearly vertically from the sea for 1200 m. Named by the 1899 Swedish East Greenland expedition led by A.G. Nathorst for its massive appearance. (Bastion, Mt. Bastion).",nan,,
Placename,Bastionerne,76.9266666999999,-20.1416666999999,nan,"Small hills on the east side of Lakseelven, western Germania Land. So named by the 1906-08 Danmark-Ekspeditionen. (The Bastions, Bastion, Bastionen.)",nan,,
Placename,Bastionerne,76.5999999999999,-18.8,nan,"Name used for part of the east side of northern Store Koldewey during the 1906-08 Danmark-Ekspeditionen by Thostrup (2007). Perhaps intended as descriptive rather than a place name (J. L°ve, personal communication 2009).",nan,,
Placename,Bastionpynt,72.8433332999999,-25.35,nan,"Cape on the west side of Bastionen, which is also the westernmost point of Ella ╪. Named by John Cowie during Lauge Koch's 1949-54 expeditions.",nan,,
Placename,Bath Elv,72.4516667,-22.4516667,nan,"River on eastern Traill ╪, draining south into Mountnorris Fjord. So named by Desmond Donovan during Lauge Koch's 1949-50 expeditions for his home town of Bath in England.",nan,,
Placename,Bathosbjerg,73.5383333,-25.7483332999999,nan,"Mountain 2032 m high on the south side of Grejsdalen, AndrΘe Land. Climbed by the 2007 Army Boreal Zenith Expedition.",nan,,
Placename,Bavariaspitze,72.0166667,-24.9666667,nan,"Mountain 2180 m high east of Sefstr÷m Gletscher, Stauning Alper. First climbed by Hans Gsellman's 1957 expedition, and named as a friendly gesture to the German member of the party, Herman K÷llensberger. (Bavariaspids.)",nan,,
Placename,Bavnen,74.7983332999999,-21.535,nan,"Mountain 1250 m high between Odin Dal and Svejstrup Dal, Th. Thomsen Land. The name originated from the wintering party at Kulhus during the 1931-34 Treσrsekspeditionen (bavnen = the beacon).",nan,,
Placename,Bay Fjelde,70.6749999999999,-25.7516667,nan,"Group of peaks up to 830 m high west of Kap Leslie, east Milne Land. Named by Alfred Rosenkrantz during Lauge Koch's 1926-27 expeditions as Mts Bays Fjµlde after Edvard Bay, geologist of the 1891-92 Den ╪stgr°nlandske expedition led by Carl Ryder. See al",nan,,
Placename,Bayerndom,72.1416667,-25.7066667,nan,"Mountain 2312 m high in the Trekantgletscher area, west of Alpefjord. It was climbed by Wolfgang Weinzierl's 1970 expedition, and named after the south German district of Bayern (Bavaria). Exact location a little uncertain. (Bavarian Cathedral.)",nan,,
Placename,Bays Elv,70.6566667,-25.6183333,nan,"Minor river draining the flanks of Bay Fjelde, SE Milne Land, a tributary to Aldinger Elv. The name appears on the maps of Callomon & Birkelund (1980). Attempts to obtain official approval of the name in 1977 were unsuccessful. See also Edvard Bay Dal.",nan,,
Placename,Bear Mountain,71.4166666999999,-23.25,nan,Name used by the 1932-34 Helge Ingstad expedition for one of the summits SE of Olympen on Jameson Land where they shot a bear (Ingstad 1937). Exact location uncertain. They were storm-bound in their camp in the upper reaches of Pingel Dal for eight days,nan,,
Placename,Fⁿnkhⁿtte,75.3199999999999,-17.8016666999999,nan,"In 1943 a German meteorological station was established at Kap Sussi on the east coast of Shannon. The expedition lived at different times on their ship the COBURG, in a camp on the ice, in a cavern excavated in a snow fan, and in a hut on land known as",nan,,
Placename,Fura,73.4833332999999,-21.355,nan,"River on the south coast of Hold with Hope, east of Myggbukta. Named in this form on an NSIU map (1932a; Fig. 13), possibly after the river of the same name in the Hedmark district of Norway.",nan,,
Placename,Fures°,72.0133332999999,-26.0,nan,"E-W-trending 30 km long ice-dammed lake in Nathorst Land. Named during the 1931-34 Treσrsekspeditionen by Ove Simonsen after the Danish lake of the same name NW of Copenhagen (see also Frederiksdal). It is dammed at the east end by Spµrregletscher, where",nan,,
Placename,Furkla,74.1299999999999,-20.8233333,nan,"Stream in a steep ravine on the east side of D°demandsbugten, south Clavering ╪. Used on an NSIU map (1932a) and maps of Lacmann (1937), the name is derived from the Norwegian dialect word for a ravine.",nan,,
Placename,Furnes,74.7,-20.1333333,nan,"Norwegian hunting hut on southern Kuhn ╪, 3 km west of Kap Hamburg, erected by the M°re expedition in August 1930. It was named after J°rgen Furnes [b. 1897], a Norwegian hunter who overwintered in East Greenland from 1927 to 1929. The hut was moved to t",nan,,
Placename,Furnesfjellet,74.1233332999999,-21.0,nan,"Mountain about 900 m high on south Clavering ╪, equivalent to the present Jernhatten. So named on the NSIU maps of Lacmann (1937) after J°rgen Furnes - See also Furnes.",nan,,
Placename,Fⁿssener Ryggen,71.805,-25.035,nan,"Ridge on the SW side of Roslin Gletscher, Stauning Alper. It was climbed by the 1966 Deutsche Gr÷nland-Expedition in die Staunings-Alpen led by Karl M. Herligkoffer on 20 August 1966, and named after Fⁿssen, a small picturesque town in the Bavarian Alps,",nan,,
Placename,Fyn S°,80.515,-24.1433332999999,nan,"Lake in SW Kronprins Christian Land named by the 1909-12 Alabama-ekspeditionen, who gave the name to a supposed large lake extending from the Inland Ice almost to Danmark Fjord. Later maps show this region was a low-lying braded river, and the name is no",nan,,
Placename,Fynselv,70.5316667,-23.2399999999999,nan,"River in Jameson Land flowing south into Scoresby Sund. So named by Laurits Bruhn during the 1931-34 Treσrsekspeditionen after the island of Fyn, Denmark.",nan,,
Placename,Fyrb°derdal,69.75,-23.3783333,nan,"This is probably a valley on Turner ╪ at the east side of Turner Sund, although the precise location is uncertain. The name was used in the form Fyrb÷derdal in B÷ggild's (1905) report on mineral collections from the 1898-1900 Carlsbergfondets Expedition",nan,,
Placename,Fyriselv,77.5216666999999,-20.6366666999999,nan,"River in east Nordmarken draining south into H.G. Backlund Fjord. Mapped in 1933 by David Malmquist during the 1931-34 Treσrsekspeditionen, and named after the Swedish river Fyrisσn that he passed every day on the way to his office when drawing up the ma",nan,,
Placename,Fyrretyvekilometernµsset,77.0283333,-18.1833333,nan,"Peninsula on the east coast of Germania Land. So named by the 1906-08 Danmark-Ekspeditionen, because it was approximately 40 km sledging distance from the expedition base at Danmark Havn. The published diaries of Poulsen (1991) and Thostrup (2007) demons",nan,,
Placename,Fyrtσrnet,72.18,-23.9349999999999,nan,One of the summits of Korsbjerg NW of Mesters Vig. Named by prospecting teams associated with Lauge Koch's 1948-49 expeditions (fyrtσrnet = the beacon). (Fyrtaarnet.),nan,,
Placename,Fµldestrand,80.3916667,-15.7633332999999,nan,"Stretch of coast on the east coast of Holm Land, south of Eskimonµs. So named during the 1906-08 Danmark-Ekspeditionen by Christian B. Thostrup because of the presence of large, very well-preserved Inuit fox traps. (Shore of Traps.)",nan,,
Placename,Kap H°egh,70.7233332999999,-21.555,nan,"East cape of Sandbach Halv°, south Liverpool Land. The name first appeared on a map compiled by Janus S°rensen (S°rensen 1928), and was evidently given for Henrik H°egh, manager of the Scoresbysund colony from 1926. The spelling of the original map, Kap",nan,,
Placename,Kap Ingrid,77.6333333,-20.3533332999999,nan,"Cape east of the mouth of Campanulavigen, inner Skµrfjorden. Named by David Malmquist during the 1931-34 Treσrsekspeditionen after his sister, Ingrid Madsen.",nan,,
Placename,Kap Isabelle,77.7416666999999,-19.1383332999999,nan,"SE cape of Gamma ╪, on the north side of the mouth of OrlΘans Sund. Named by the 1905 ExpΘdition Arctique du Duc d'OrlΘans as Cap Isabelle, probably after Isabelle de Montpensier [1848-1919], Countess of Paris.",nan,,
Placename,Kap James,73.885,-20.305,nan,"NE cape of Home Forland on the south side of Gael Hamke Bugt. It was named Cape James by Douglas Clavering in 1823 after his friend James Smith [1782-1867], who wrote the introduction to Clavering's (1830) narrative of his 1823 expedition. Smith was a ge",nan,,
